demand_mult,supply_mult,imbalance,edge_pct,side,agent_pnl_usd
1.4000000000000004,0.6000000000000001,1.3333333333333335,30.507128541466702,sell_protocol_buy_market,24.05381202137833
1.4000000000000004,0.7000000000000001,1.0000000000000004,17.456415687320057,sell_protocol_buy_market,12.641519630865844
1.4000000000000004,0.8,0.7500000000000004,8.98600109448446,sell_protocol_buy_market,5.234502935100498
1.4000000000000004,0.9000000000000001,0.5555555555555558,3.178712735774969,sell_protocol_buy_market,0.15627667372394338
1.4000000000000004,1.0,0.40000000000000036,-0.9752064666901927,buy_protocol_sell_market,0.0
1.4000000000000004,1.1,0.27272727272727315,-4.04863689878815,buy_protocol_sell_market,0.916988292838593
1.4000000000000004,1.2000000000000002,0.16666666666666674,-6.38623279621714,buy_protocol_sell_market,2.467596930314679
1.4000000000000004,1.3000000000000003,0.0769230769230771,-8.205432073223275,buy_protocol_sell_market,1.7507417617863774
1.4000000000000004,1.4000000000000004,0.0,-9.648911009753828,buy_protocol_sell_market,0.0
1.4000000000000004,1.5000000000000004,-0.06666666666666665,-10.893748235841661,buy_protocol_sell_market,2.300915511443854
1.4000000000000004,1.6,-0.12499999999999978,-12.048861811057243,buy_protocol_sell_market,4.945527590295368
1.4000000000000004,1.7000000000000002,-0.17647058823529393,-13.119143147441486,buy_protocol_sell_market,7.807729037531884
1.4000000000000004,1.8000000000000003,-0.2222222222222221,-14.110693182111666,buy_protocol_sell_market,9.7158278381126
1.4000000000000004,1.9000000000000004,-0.26315789473684204,-15.029931545183988,buy_protocol_sell_market,10.519662624242631
1.4000000000000004,2.0000000000000004,-0.29999999999999993,-15.88313615008082,buy_protocol_sell_market,11.265753702089047
1.4000000000000004,2.1000000000000005,-0.33333333333333326,-16.676217931217412,buy_protocol_sell_market,11.959269931974026
1.4000000000000004,2.2,-0.3636363636363634,-17.4146244436262,buy_protocol_sell_market,12.604974968690865
1.5000000000000004,0.4,2.750000000000001,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.5000000000000004,0.5,2.000000000000001,44.56174238439388,sell_protocol_buy_market,36.34397305731488
